2021-06-16 20:00:01 | /errorHandler.js(33) | oGgdZvQg8cexgDc51y0vizBVpgWDBzrM | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:32 | /errorHandler.js(33) | JlVLxmd5vE7PWzeZDvoRvebvJWYcTQyu | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:25:33 | /errorHandler.js(33) | JwWcd8kbegZwTlKZrhlheCxOs9AjyzGu | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:35 | /errorHandler.js(33) | Bi1X8PvJeHtmm2mov6k87ik26mXPzmEV | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:36 | /errorHandler.js(33) | YYUVNTEh7baI8FjNpldiTPueox1JUS4O | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:36 | /errorHandler.js(33) | G1bhAitBJEGp5XSG6qkOeKWuYxtImfB6 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:38 | /errorHandler.js(33) | t4dP57ShIvn8ApBwWiauIv7lvj2WkNoW | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:40 | /errorHandler.js(33) | ff3jQcXL9A2MnB8eFjjBYREd5XQCDrdl | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:41 | /errorHandler.js(33) | MkphXWcwaIRtrD2NbhFk0pliEkoHuhdG | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:46 | /errorHandler.js(33) | 3KiPwDx4c0Hg1NJpVU1PyAaiogev5trC | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:25:48 | /errorHandler.js(33) | J1zHdJCjtaSDYFBQR7VY5jMqeSgyPwRD | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:51 | /errorHandler.js(33) | aNYVeX68c3kWYMd4azWmIqZyDyeLSC9B | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:52 | /errorHandler.js(33) | UqVqXVvvScF0R5YUd0rzVjkH2o187H4O | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:25:55 | /errorHandler.js(33) | LXzy7LYp5YcAgTMJBTeOApWvslBM24PR | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:57 | /errorHandler.js(33) | uO9SxnNuUj9xe2TkWjYgZGtQZ5g29bIE | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:25:58 | /errorHandler.js(33) | aTVwyvE5U2GFPDzoZkMh48lVDQdxkwFY | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:00 | /errorHandler.js(33) | iAmbDDjXGpW64AK56hVRu4d7TW40fNFH | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:01 | /errorHandler.js(33) | IMi561glwN8fDDbwE0V3N3rv5dKyg52j | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:05 | /errorHandler.js(33) | uhBawPTqbKLtCGsr1hYcQOky027heCao | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:06 | /errorHandler.js(33) | 6pk7VHs4vVGxnkQW6jTppjLWi1gYkpoA | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:06 | /errorHandler.js(33) | uybVrqQmZ1jCLfYjrdGucOjJ6y1j09ey | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:26:10 | /errorHandler.js(33) | ODCm6ylJhUNJfse4M9J7oX4WeWcSOu8o | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:12 | /errorHandler.js(33) | iUZs3XWA5EDPFoIkQT4KGpEZCUUZKVBt | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:26:14 | /errorHandler.js(33) | xrVXjfQS7oIWtbAZfVAm1kgHEA1hLuqk | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:17 | /errorHandler.js(33) | CZyJlvDN7YCUhh6VDnvvc2WfItMSJAv0 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:19 | /errorHandler.js(33) | DNbCex5chmgB0sroEMfWOMO3nKQcHFFk | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:19 | /errorHandler.js(33) | yubefIVmKVthbRYBngqWi5KKXg9lLym9 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:21 | /errorHandler.js(33) | hbRqR2DKzVWFxECg6xkIioAub5ARwp7P | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:23 | /errorHandler.js(33) | OqgZyvYfvE0Ksk1sbtKSHMVr3hKbn9wl | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:25 | /errorHandler.js(33) | zf2s2nezLKy4L29Cl7uyHQXAKrjjYQrt | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:25 | /errorHandler.js(33) | 6v1hMKP4D6rXEOth1OAi46ReVfwwK9yg | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:26 | /errorHandler.js(33) | pebQe6DEtYTCHEdHCprIRTrDziTR4FNc | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:26:30 | /errorHandler.js(33) | uPiL6uE9p6XjkasXSnOUq7HsKlQk84nJ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:31 | /errorHandler.js(33) | 2Q2twnAuYVDpQPf6RnDQ14wphK9BR9aq | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:32 | /errorHandler.js(33) | ncPAs22ZhKpv3PCOQG5lyr9R20NCdyyc | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:26:33 | /errorHandler.js(33) | JFkCKVRcu1b2UHRKpNBIxy2Q4XnD3YjP | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:37 | /errorHandler.js(33) | Nd5ge2XnX3GG0s9EXsEhYvdfvZBb5clg | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:39 | /errorHandler.js(33) | r6WclwsJPzp7RGO9RvjWthGYReLHFLoa | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:41 | /errorHandler.js(33) | 0S2YUDzLMnsy0dH5tzcy5Nvt6fQ1OwWX | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:46 | /errorHandler.js(33) | mUaJd0IsnnbIGupf58PVid9uRL5yAmxM | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:46 | /errorHandler.js(33) | fQieUmlWA2RGoIWbDgaH6OUlGmUvHuBn | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:26:50 | /errorHandler.js(33) | LsZ5gpcOQS1VN8g66SHqcJOBSJN3lg3O | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:52 | /errorHandler.js(33) | CNfeqlSugUASvUNlAs17zqaOCZNYX8Bm | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:26:57 | /errorHandler.js(33) | 6MnJUhYpEt1wJFpDtjfSOPbsfo50lEQB | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:26:58 | /errorHandler.js(33) | adyRlNZINskZdx91wCAboFgUvii9r8wr | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:00 | /errorHandler.js(33) | h1RFfmsUcfHZOGqbRxtAsfeskA4hbwG2 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:03 | /errorHandler.js(33) | dJs6Ny6DorIpyHiiv5w9H6n3F9UaNarE | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:06 | /errorHandler.js(33) | eRDArVRbhMqyUxMiz1xR2jTCKjfzWx20 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:27:08 | /errorHandler.js(33) | 6Oko4dG1UVo4iczBHr85cVVSQOifiNRe | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:12 | /errorHandler.js(33) | FTSCBQRh8HvOiWMbmpB78bD2H8xU5uYl | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:27:12 | /errorHandler.js(33) | tL140D7lj1NmI8gGmHnBimVi96Iewiga | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:16 | /errorHandler.js(33) | ncpjPy4JeiHNqwzufjo1bFropbrLnJgT | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:18 | /errorHandler.js(33) | 9ztsEkjQFBBaYlSC9OLa455sUvA3tcvB | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:24 | /errorHandler.js(33) | Zj4bbcOWfeVFlB3ued9Nk06qxe1dq0xz | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:24 | /errorHandler.js(33) | Zj4bbcOWfeVFlB3ued9Nk06qxe1dq0xz | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:26 | /errorHandler.js(33) | PhqQ6WCXg34QJx4itwCs6VTPMmqMIoEC | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:27:28 | /errorHandler.js(33) | en5dpqc4UZCcYPMEgwAAGgBEjrHrPlv9 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:32 | /errorHandler.js(33) | KVoIo0uwtLHbbk6FLGgvhMDHAke4orlB | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:27:34 | /errorHandler.js(33) | O0GyXdBKVMPOVFxxrqB2kaLyF7izRcxX | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:36 | /errorHandler.js(33) | Fk6B0xTQ1lMaHi2hVq2N5GOpD8FjUVgK | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:37 | /errorHandler.js(33) | Fk6B0xTQ1lMaHi2hVq2N5GOpD8FjUVgK | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:39 | /errorHandler.js(33) | 1NNes1F8oKB8U7hx4Ok0yczxUlubI8bB | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:44 | /errorHandler.js(33) | 5nW74jkZfjTX25t1ONJBucEi9u2vjStI | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:45 | /errorHandler.js(33) | 4bJ03TnITTtGzwVpYtcXomgNay4IhWw3 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:46 | /errorHandler.js(33) | RfzPXBIIDEkJXK1v0gwCgApD3dOsWwAa | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:27:48 | /errorHandler.js(33) | 2sZngq1ARiL4rueW3CdZ4OKitrFLGZqQ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:51 | /errorHandler.js(33) | Ueavg0Ob0lqRrvxk6MAbWOhF9brR2FeS | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:51 | /errorHandler.js(33) | Ueavg0Ob0lqRrvxk6MAbWOhF9brR2FeS | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:52 | /errorHandler.js(33) | TIG0BasygH4AeaOyC60znXOjIP54rxtI | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:27:56 | /errorHandler.js(33) | cax0YaAzrfIVfe1K4NRyuFEAlRnF4N1e | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:27:58 | /errorHandler.js(33) | YpcyxsQIpwzEprb6udSWFJjo8QFQq8pp | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:02 | /errorHandler.js(33) | KDBHT3VGsY0e3uDGd4QD27sQkJHWZx3Z | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:04 | /errorHandler.js(33) | V4DRS4jJ3hy9b3NvOhyTFWnJr8EFpJof | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:06 | /errorHandler.js(33) | rWYh0AAWiGZoiqu0c3LQXkKY2k7kaDR2 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:28:07 | /errorHandler.js(33) | SSUgj016TC0cDXmIChTvdK60rIsAnrKC | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:07 | /errorHandler.js(33) | SSUgj016TC0cDXmIChTvdK60rIsAnrKC | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:10 | /errorHandler.js(33) | t3LBPz9qeTyiz0KWGIIYrok0AaEysqwp | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:10 | /errorHandler.js(33) | t3LBPz9qeTyiz0KWGIIYrok0AaEysqwp | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:12 | /errorHandler.js(33) | PJYZhTWpzmkFavaS53OmaeyXFAx2gfCK | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:28:13 | /errorHandler.js(33) | 2INrtDlEit6BDjL0ixUvSzmd2iUqQrjq | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:14 | /errorHandler.js(33) | BEPbvyQeQNVb2G32y415IoNFEX1EUm36 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:16 | /errorHandler.js(33) | cbeMl4uAC5yUNd97qa0bLzudUyZwPjm2 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:17 | /errorHandler.js(33) | 6Q3dWMBrH0sIu8UZitMxpNAUiXHeHEFM | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:17 | /errorHandler.js(33) | VczjTsz38hlPfM400TfKbL6q0wb7tZ9I | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:19 | /errorHandler.js(33) | 5X8WTbakPTbhWGNj2JpCZwo4KrBmPxnt | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:19 | /errorHandler.js(33) | D5adO8LTKR6HPFFUtrd3f4y8L7FIj6G3 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:24 | /errorHandler.js(33) | veYmNG6X74jLmZsCZ4kyYYFCt8tkqBJ3 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 22:28:26 | /errorHandler.js(33) | d1mk7dybTMZX7u8gHqgaGSaVHl3a4fTb | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 22:28:27 | /errorHandler.js(33) | Il3hfTtT5gkIDFdbjGz0mkDji1vc0FXl | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
